nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure
       836, 7.862552283E-03, 1.329572322E-03, 3.100551885E-03, 9.999915855E+06
       837, 7.825101017E-03, 1.540116842E-03, 3.100551831E-03, 9.999914224E+06
       838, 7.780240964E-03, 1.749199394E-03, 3.100551960E-03, 9.999912995E+06
       839, 7.730186562E-03, 1.957075903E-03, 3.100551903E-03, 9.999912331E+06
       840, 7.676140473E-03, 2.163973851E-03, 3.100551772E-03, 9.999912272E+06
       841, 7.615250365E-03, 2.368974125E-03, 3.100551857E-03, 9.999912533E+06
       842, 7.548794856E-03, 2.572228734E-03, 3.100551869E-03, 9.999912896E+06
       843, 7.477125755E-03, 2.773691365E-03, 3.100551871E-03, 9.999913663E+06
       844, 7.400078102E-03, 2.973162838E-03, 3.100551892E-03, 9.999915132E+06
       845, 7.317708824E-03, 3.170497453E-03, 3.100551862E-03, 9.999917426E+06
       846, 7.230080639E-03, 3.365544707E-03, 3.100551871E-03, 9.999919902E+06
       847, 7.187434053E-03, 3.456028019E-03, 3.100551864E-03, 9.999921296E+06
       848, 7.143329248E-03, 3.545804877E-03, 3.100551836E-03, 9.999922435E+06
       849, 7.098599404E-03, 3.635271589E-03, 3.100551863E-03, 9.999923416E+06
       850, 7.052107370E-03, 3.723834762E-03, 3.100551852E-03, 9.999924127E+06
       851, 7.005318951E-03, 3.812241886E-03, 3.100551871E-03, 9.999924559E+06
       852, 6.956472034E-03, 3.899527688E-03, 3.100551867E-03, 9.999924672E+06
       853, 6.907625365E-03, 3.986813048E-03, 3.100551871E-03, 9.999924486E+06
       854, 6.856693521E-03, 4.072420857E-03, 3.100551896E-03, 9.999923976E+06
       855, 6.805733521E-03, 4.158016701E-03, 3.100551868E-03, 9.999923167E+06
       856, 6.752853827E-03, 4.242437532E-03, 3.100551911E-03, 9.999922070E+06
       857, 6.699619585E-03, 4.326637966E-03, 3.100551866E-03, 9.999920778E+06
       858, 6.644816165E-03, 4.409830094E-03, 3.100551869E-03, 9.999919266E+06
       859, 6.589345123E-03, 4.492577669E-03, 3.100551870E-03, 9.999917682E+06
       860, 6.532646746E-03, 4.574491902E-03, 3.100551871E-03, 9.999915933E+06
       861, 6.407607162E-03, 4.748048656E-03, 3.100551874E-03, 9.999913081E+06
       862, 6.277953602E-03, 4.918192460E-03, 3.100551879E-03, 9.999910739E+06
       863, 6.143778903E-03, 5.084800199E-03, 3.100551888E-03, 9.999909408E+06
       864, 6.005184758E-03, 5.247745274E-03, 3.100551863E-03, 9.999908650E+06
       865, 5.862421239E-03, 5.407053041E-03, 3.100551903E-03, 9.999908109E+06
       866, 5.715346295E-03, 5.562404385E-03, 3.100551982E-03, 9.999907700E+06
       867, 5.563230129E-03, 5.712812326E-03, 3.100551829E-03, 9.999907815E+06
       868, 5.408289453E-03, 5.860287911E-03, 3.100551857E-03, 9.999908635E+06
       869, 5.249587547E-03, 6.003734352E-03, 3.100551895E-03, 9.999910015E+06
       870, 5.086031233E-03, 6.141617959E-03, 3.100551833E-03, 9.999911719E+06
       871, 4.919589405E-03, 6.275979076E-03, 3.100551840E-03, 9.999913543E+06
       872, 4.750200819E-03, 6.406640360E-03, 3.100551910E-03, 9.999915317E+06
       873, 4.575954963E-03, 6.530761235E-03, 3.100551871E-03, 9.999916759E+06
       874, 4.494534329E-03, 6.588459795E-03, 3.100551828E-03, 9.999917460E+06
       875, 4.411079567E-03, 6.643172934E-03, 3.100551887E-03, 9.999917990E+06
       876, 4.327637828E-03, 6.697877535E-03, 3.100551882E-03, 9.999918455E+06
       877, 4.244161860E-03, 6.752549742E-03, 3.100551752E-03, 9.999918809E+06
       878, 4.158698895E-03, 6.804062787E-03, 3.100551930E-03, 9.999919053E+06
       879, 4.073251926E-03, 6.855566191E-03, 3.100551883E-03, 9.999919211E+06
       880, 3.987809744E-03, 6.907088985E-03, 3.100551884E-03, 9.999919275E+06
       881, 7.975600427E-03, 6.280754994E-11, 3.307255343E-03, 9.999902556E+06
       882, 7.973731514E-03, 9.916265814E-05, 3.307255323E-03, 9.999902488E+06
       883, 7.971862855E-03, 1.983266418E-04, 3.307255344E-03, 9.999902324E+06
       884, 7.969993885E-03, 2.975071365E-04, 3.307255517E-03, 9.999902069E+06
       885, 7.964484362E-03, 3.965549812E-04, 3.307255329E-03, 9.999901704E+06
       886, 7.958863271E-03, 4.955765486E-04, 3.307255334E-03, 9.999901229E+06
       887, 7.953241227E-03, 5.946149002E-04, 3.307255285E-03, 9.999900694E+06
       888, 7.944174194E-03, 6.933976632E-04, 3.307255329E-03, 9.999899995E+06
       889, 7.923906561E-03, 9.063023256E-04, 3.307255222E-03, 9.999898584E+06
       890, 7.895518680E-03, 1.118278131E-03, 3.307255306E-03, 9.999896876E+06
       891, 7.862552764E-03, 1.329569557E-03, 3.307255346E-03, 9.999895166E+06
       892, 7.825101845E-03, 1.540112986E-03, 3.307255290E-03, 9.999893658E+06
       893, 7.780241981E-03, 1.749194655E-03, 3.307255419E-03, 9.999892592E+06
       894, 7.730187964E-03, 1.957070428E-03, 3.307255363E-03, 9.999892122E+06
       895, 7.676142322E-03, 2.163967425E-03, 3.307255233E-03, 9.999892219E+06
       896, 7.615252617E-03, 2.368966850E-03, 3.307255316E-03, 9.999892557E+06
       897, 7.548797462E-03, 2.572220957E-03, 3.307255327E-03, 9.999892869E+06
       898, 7.477128505E-03, 2.773683831E-03, 3.307255329E-03, 9.999893480E+06
       899, 7.400081124E-03, 2.973155196E-03, 3.307255350E-03, 9.999894730E+06
       900, 7.317712198E-03, 3.170489543E-03, 3.307255320E-03, 9.999896715E+06
       901, 7.230084258E-03, 3.365536814E-03, 3.307255329E-03, 9.999898858E+06
       902, 7.187437211E-03, 3.456021592E-03, 3.307255323E-03, 9.999900061E+06
       903, 7.143331654E-03, 3.545799979E-03, 3.307255296E-03, 9.999901056E+06
       904, 7.098601203E-03, 3.635268161E-03, 3.307255322E-03, 9.999901920E+06
       905, 7.052108477E-03, 3.723832652E-03, 3.307255310E-03, 9.999902545E+06
       906, 7.005319442E-03, 3.812241009E-03, 3.307255329E-03, 9.999902926E+06
       907, 6.956471874E-03, 3.899527974E-03, 3.307255325E-03, 9.999903025E+06
       908, 6.907624582E-03, 3.986814447E-03, 3.307255329E-03, 9.999902850E+06
       909, 6.856692950E-03, 4.072421816E-03, 3.307255355E-03, 9.999902382E+06
       910, 6.805733249E-03, 4.158017157E-03, 3.307255327E-03, 9.999901647E+06
       911, 6.752853769E-03, 4.242437623E-03, 3.307255368E-03, 9.999900654E+06
       912, 6.699619734E-03, 4.326637730E-03, 3.307255324E-03, 9.999899492E+06
       913, 6.644816608E-03, 4.409829433E-03, 3.307255327E-03, 9.999898133E+06
       914, 6.589345750E-03, 4.492576732E-03, 3.307255327E-03, 9.999896724E+06
       915, 6.532647568E-03, 4.574490743E-03, 3.307255329E-03, 9.999895188E+06
       916, 6.407608186E-03, 4.748047292E-03, 3.307255332E-03, 9.999892630E+06
       917, 6.277954908E-03, 4.918190813E-03, 3.307255337E-03, 9.999890525E+06
       918, 6.143780401E-03, 5.084798411E-03, 3.307255347E-03, 9.999889383E+06
       919, 6.005185991E-03, 5.247743879E-03, 3.307255326E-03, 9.999888734E+06
       920, 5.862421880E-03, 5.407052349E-03, 3.307255367E-03, 9.999888178E+06
       921, 5.715346614E-03, 5.562404054E-03, 3.307255442E-03, 9.999887670E+06
       922, 5.563230241E-03, 5.712812217E-03, 3.307255289E-03, 9.999887654E+06
       923, 5.408289295E-03, 5.860288054E-03, 3.307255316E-03, 9.999888338E+06
       924, 5.249587259E-03, 6.003734612E-03, 3.307255354E-03, 9.999889620E+06
       925, 5.086030875E-03, 6.141618258E-03, 3.307255292E-03, 9.999891292E+06
       926, 4.919588781E-03, 6.275979557E-03, 3.307255299E-03, 9.999893128E+06
       927, 4.750199789E-03, 6.406641154E-03, 3.307255370E-03, 9.999894958E+06
       928, 4.575953687E-03, 6.530762144E-03, 3.307255329E-03, 9.999896474E+06
       929, 4.494532980E-03, 6.588460680E-03, 3.307255285E-03, 9.999897218E+06
       930, 4.411078024E-03, 6.643173945E-03, 3.307255346E-03, 9.999897794E+06
       931, 4.327636687E-03, 6.697878283E-03, 3.307255345E-03, 9.999898301E+06
       932, 4.244160960E-03, 6.752550284E-03, 3.307255213E-03, 9.999898681E+06
       933, 4.158698474E-03, 6.804063041E-03, 3.307255389E-03, 9.999898953E+06
       934, 4.073251731E-03, 6.855566309E-03, 3.307255341E-03, 9.999899127E+06
       935, 3.987810371E-03, 6.907090079E-03, 3.307255343E-03, 9.999899195E+06
       936, 7.975600423E-03, 5.797619990E-11, 3.513958802E-03, 9.999877444E+06
       937, 7.973731513E-03, 9.916271231E-05, 3.513958783E-03, 9.999877379E+06
       938, 7.971862846E-03, 1.983271134E-04, 3.513958806E-03, 9.999877210E+06
       939, 7.969993879E-03, 2.975074350E-04, 3.513958977E-03, 9.999876945E+06
       940, 7.964484321E-03, 3.965557038E-04, 3.513958788E-03, 9.999876582E+06
       941, 7.958863246E-03, 4.955769754E-04, 3.513958793E-03, 9.999876103E+06
       942, 7.953241210E-03, 5.946152009E-04, 3.513958743E-03, 9.999875565E+06
       943, 7.944174184E-03, 6.933977681E-04, 3.513958788E-03, 9.999874882E+06
       944, 7.923906624E-03, 9.063016653E-04, 3.513958680E-03, 9.999873526E+06
       945, 7.895518886E-03, 1.118276599E-03, 3.513958765E-03, 9.999871919E+06
       946, 7.862553245E-03, 1.329566791E-03, 3.513958807E-03, 9.999870368E+06
       947, 7.825102672E-03, 1.540109127E-03, 3.513958750E-03, 9.999869080E+06
       948, 7.780242998E-03, 1.749189915E-03, 3.513958878E-03, 9.999868286E+06
       949, 7.730189366E-03, 1.957064955E-03, 3.513958822E-03, 9.999868084E+06
       950, 7.676144172E-03, 2.163961001E-03, 3.513958694E-03, 9.999868382E+06
       951, 7.615254870E-03, 2.368959570E-03, 3.513958774E-03, 9.999868821E+06
       952, 7.548800067E-03, 2.572213182E-03, 3.513958784E-03, 9.999869092E+06
       953, 7.477131255E-03, 2.773676294E-03, 3.513958786E-03, 9.999869497E+06
       954, 7.400084144E-03, 2.973147557E-03, 3.513958807E-03, 9.999870455E+06
       955, 7.317715572E-03, 3.170481633E-03, 3.513958778E-03, 9.999872099E+06
       956, 7.230087877E-03, 3.365528921E-03, 3.513958788E-03, 9.999873868E+06
       957, 7.187440367E-03, 3.456015167E-03, 3.513958782E-03, 9.999874843E+06
       958, 7.143334061E-03, 3.545795079E-03, 3.513958755E-03, 9.999875659E+06
       959, 7.098603003E-03, 3.635264733E-03, 3.513958781E-03, 9.999876369E+06
       960, 7.052109585E-03, 3.723830541E-03, 3.513958769E-03, 9.999876876E+06
       961, 7.005319932E-03, 3.812240132E-03, 3.513958787E-03, 9.999877182E+06
       962, 6.956471714E-03, 3.899528260E-03, 3.513958783E-03, 9.999877253E+06
       963, 6.907623799E-03, 3.986815846E-03, 3.513958788E-03, 9.999877094E+06
       964, 6.856692378E-03, 4.072422777E-03, 3.513958813E-03, 9.999876689E+06
       965, 6.805732979E-03, 4.158017611E-03, 3.513958785E-03, 9.999876058E+06
       966, 6.752853711E-03, 4.242437715E-03, 3.513958826E-03, 9.999875209E+06
       967, 6.699619883E-03, 4.326637495E-03, 3.513958783E-03, 9.999874216E+06
       968, 6.644817054E-03, 4.409828769E-03, 3.513958785E-03, 9.999873047E+06
       969, 6.589346377E-03, 4.492575798E-03, 3.513958785E-03, 9.999871844E+06
       970, 6.532648390E-03, 4.574489585E-03, 3.513958788E-03, 9.999870562E+06
       971, 6.407609210E-03, 4.748045928E-03, 3.513958790E-03, 9.999868348E+06
       972, 6.277956214E-03, 4.918189167E-03, 3.513958795E-03, 9.999866553E+06
       973, 6.143781897E-03, 5.084796625E-03, 3.513958806E-03, 9.999865668E+06
       974, 6.005187220E-03, 5.247742489E-03, 3.513958790E-03, 9.999865142E+06
       975, 5.862422525E-03, 5.407051653E-03, 3.513958830E-03, 9.999864567E+06
       976, 5.715346933E-03, 5.562403723E-03, 3.513958902E-03, 9.999863930E+06
       977, 5.563230352E-03, 5.712812108E-03, 3.513958748E-03, 9.999863735E+06
       978, 5.408289137E-03, 5.860288197E-03, 3.513958775E-03, 9.999864226E+06
       979, 5.249586972E-03, 6.003734872E-03, 3.513958812E-03, 9.999865326E+06
       980, 5.086030517E-03, 6.141618557E-03, 3.513958750E-03, 9.999866871E+06
       981, 4.919588156E-03, 6.275980039E-03, 3.513958759E-03, 9.999868646E+06
       982, 4.750198762E-03, 6.406641947E-03, 3.513958829E-03, 9.999870480E+06
       983, 4.575952411E-03, 6.530763052E-03, 3.513958788E-03, 9.999872034E+06
       984, 4.494531635E-03, 6.588461562E-03, 3.513958742E-03, 9.999872802E+06
       985, 4.411076471E-03, 6.643174964E-03, 3.513958806E-03, 9.999873417E+06
       986, 4.327635543E-03, 6.697879032E-03, 3.513958808E-03, 9.999873956E+06
       987, 4.244160068E-03, 6.752550822E-03, 3.513958674E-03, 9.999874356E+06
       988, 4.158698053E-03, 6.804063295E-03, 3.513958848E-03, 9.999874653E+06
       989, 4.073251537E-03, 6.855566425E-03, 3.513958800E-03, 9.999874842E+06
       990, 3.987810999E-03, 6.907091173E-03, 3.513958802E-03, 9.999874911E+06
       991, 7.975600418E-03, 5.314484986E-11, 3.720662261E-03, 9.999847465E+06
       992, 7.973731512E-03, 9.916277623E-05, 3.720662244E-03, 9.999847405E+06
       993, 7.971862837E-03, 1.983275821E-04, 3.720662269E-03, 9.999847236E+06
       994, 7.969993874E-03, 2.975077259E-04, 3.720662437E-03, 9.999846966E+06
       995, 7.964484280E-03, 3.965564281E-04, 3.720662246E-03, 9.999846617E+06
       996, 7.958863222E-03, 4.955774011E-04, 3.720662251E-03, 9.999846151E+06
       997, 7.953241192E-03, 5.946155017E-04, 3.720662201E-03, 9.999845621E+06
       998, 7.944174174E-03, 6.933978731E-04, 3.720662246E-03, 9.999844980E+06
       999, 7.923906687E-03, 9.063010043E-04, 3.720662138E-03, 9.999843732E+06
      1000, 7.895519091E-03, 1.118275070E-03, 3.720662225E-03, 9.999842315E+06
      1001, 7.862553727E-03, 1.329564025E-03, 3.720662268E-03, 9.999841051E+06
      1002, 7.825103501E-03, 1.540105266E-03, 3.720662209E-03, 9.999840110E+06
      1003, 7.780244014E-03, 1.749185175E-03, 3.720662336E-03, 9.999839686E+06
      1004, 7.730190767E-03, 1.957059484E-03, 3.720662282E-03, 9.999839827E+06
      1005, 7.676146021E-03, 2.163954578E-03, 3.720662155E-03, 9.999840387E+06
      1006, 7.615257124E-03, 2.368952285E-03, 3.720662233E-03, 9.999840951E+06
      1007, 7.548802671E-03, 2.572205410E-03, 3.720662242E-03, 9.999841173E+06
      1008, 7.477134006E-03, 2.773668755E-03, 3.720662244E-03, 9.999841331E+06
      1009, 7.400087164E-03, 2.973139919E-03, 3.720662264E-03, 9.999841873E+06
      1010, 7.317718946E-03, 3.170473724E-03, 3.720662236E-03, 9.999843049E+06
      1011, 7.230091496E-03, 3.365521028E-03, 3.720662246E-03, 9.999844396E+06
      1012, 7.187443521E-03, 3.456008746E-03, 3.720662241E-03, 9.999845109E+06
      1013, 7.143336468E-03, 3.545790179E-03, 3.720662214E-03, 9.999845707E+06
      1014, 7.098604804E-03, 3.635261303E-03, 3.720662240E-03, 9.999846230E+06
      1015, 7.052110694E-03, 3.723828430E-03, 3.720662227E-03, 9.999846596E+06
      1016, 7.005320423E-03, 3.812239255E-03, 3.720662245E-03, 9.999846811E+06
      1017, 6.956471554E-03, 3.899528546E-03, 3.720662242E-03, 9.999846848E+06
      1018, 6.907623016E-03, 3.986817245E-03, 3.720662246E-03, 9.999846708E+06
      1019, 6.856691806E-03, 4.072423738E-03, 3.720662272E-03, 9.999846379E+06
      1020, 6.805732710E-03, 4.158018063E-03, 3.720662243E-03, 9.999845876E+06
      1021, 6.752853652E-03, 4.242437808E-03, 3.720662284E-03, 9.999845204E+06
      1022, 6.699620030E-03, 4.326637262E-03, 3.720662241E-03, 9.999844418E+06
      1023, 6.644817501E-03, 4.409828102E-03, 3.720662243E-03, 9.999843494E+06
      1024, 6.589347002E-03, 4.492574866E-03, 3.720662242E-03, 9.999842522E+06
      1025, 6.532649212E-03, 4.574488427E-03, 3.720662246E-03, 9.999841491E+06
      1026, 6.407610234E-03, 4.748044564E-03, 3.720662248E-03, 9.999839757E+06
      1027, 6.277957521E-03, 4.918187520E-03, 3.720662253E-03, 9.999838436E+06
      1028, 6.143783392E-03, 5.084794841E-03, 3.720662265E-03, 9.999837878E+06
      1029, 6.005188446E-03, 5.247741103E-03, 3.720662253E-03, 9.999837512E+06
      1030, 5.862423173E-03, 5.407050953E-03, 3.720662293E-03, 9.999836917E+06
      1031, 5.715347252E-03, 5.562403391E-03, 3.720662362E-03, 9.999836126E+06
      1032, 5.563230463E-03, 5.712811999E-03, 3.720662208E-03, 9.999835695E+06
      1033, 5.408288980E-03, 5.860288339E-03, 3.720662235E-03, 9.999835908E+06
      1034, 5.249586686E-03, 6.003735131E-03, 3.720662271E-03, 9.999836738E+06
      1035, 5.086030158E-03, 6.141618857E-03, 3.720662209E-03, 9.999838075E+06
      1036, 4.919587530E-03, 6.275980522E-03, 3.720662218E-03, 9.999839699E+06
      1037, 4.750197735E-03, 6.406642738E-03, 3.720662288E-03, 9.999841457E+06
      1038, 4.575951135E-03, 6.530763960E-03, 3.720662246E-03, 9.999842991E+06
      1039, 4.494530293E-03, 6.588462442E-03, 3.720662200E-03, 9.999843757E+06
      1040, 4.411074906E-03, 6.643175990E-03, 3.720662265E-03, 9.999844395E+06
      1041, 4.327634398E-03, 6.697879783E-03, 3.720662271E-03, 9.999844949E+06
      1042, 4.244159183E-03, 6.752551355E-03, 3.720662136E-03, 9.999845359E+06
      1043, 4.158697633E-03, 6.804063548E-03, 3.720662307E-03, 9.999845675E+06
      1044, 4.073251344E-03, 6.855566542E-03, 3.720662258E-03, 9.999845872E+06
      1045, 3.987811627E-03, 6.907092267E-03, 3.720662261E-03, 9.999845940E+06
      1046, 7.975600414E-03, 4.831349982E-11, 3.927365720E-03, 9.999812134E+06
      1047, 7.973731510E-03, 9.916284993E-05, 3.927365704E-03, 9.999812082E+06
      1048, 7.971862828E-03, 1.983280480E-04, 3.927365731E-03, 9.999811919E+06
      1049, 7.969993868E-03, 2.975080091E-04, 3.927365896E-03, 9.999811654E+06
      1050, 7.964484239E-03, 3.965571540E-04, 3.927365704E-03, 9.999811334E+06
      1051, 7.958863198E-03, 4.955778257E-04, 3.927365709E-03, 9.999810904E+06
      1052, 7.953241175E-03, 5.946158027E-04, 3.927365659E-03, 9.999810402E+06
      1053, 7.944174164E-03, 6.933979781E-04, 3.927365704E-03, 9.999809835E+06
      1054, 7.923906750E-03, 9.063003426E-04, 3.927365595E-03, 9.999808764E+06
      1055, 7.895519296E-03, 1.118273546E-03, 3.927365684E-03, 9.999807608E+06
      1056, 7.862554208E-03, 1.329561257E-03, 3.927365730E-03, 9.999806694E+06
      1057, 7.825104329E-03, 1.540101404E-03, 3.927365669E-03, 9.999806162E+06
      1058, 7.780245031E-03, 1.749180435E-03, 3.927365795E-03, 9.999806182E+06
      1059, 7.730192167E-03, 1.957054015E-03, 3.927365742E-03, 9.999806733E+06
      1060, 7.676147870E-03, 2.163948155E-03, 3.927365616E-03, 9.999807607E+06
      1061, 7.615259381E-03, 2.368944995E-03, 3.927365692E-03, 9.999808328E+06
      1062, 7.548805274E-03, 2.572197640E-03, 3.927365699E-03, 9.999808502E+06
      1063, 7.477136758E-03, 2.773661212E-03, 3.927365701E-03, 9.999808386E+06
      1064, 7.400090182E-03, 2.973132283E-03, 3.927365721E-03, 9.999808432E+06
      1065, 7.317722320E-03, 3.170465814E-03, 3.927365694E-03, 9.999808992E+06
      1066, 7.230095115E-03, 3.365513135E-03, 3.927365704E-03, 9.999809793E+06
      1067, 7.187446675E-03, 3.456002327E-03, 3.927365699E-03, 9.999810222E+06
      1068, 7.143338876E-03, 3.545785278E-03, 3.927365674E-03, 9.999810607E+06
      1069, 7.098606605E-03, 3.635257873E-03, 3.927365698E-03, 9.999810942E+06
      1070, 7.052111802E-03, 3.723826318E-03, 3.927365685E-03, 9.999811168E+06
      1071, 7.005320914E-03, 3.812238378E-03, 3.927365703E-03, 9.999811294E+06
      1072, 6.956471394E-03, 3.899528833E-03, 3.927365700E-03, 9.999811298E+06
      1073, 6.907622233E-03, 3.986818643E-03, 3.927365704E-03, 9.999811180E+06
      1074, 6.856691232E-03, 4.072424702E-03, 3.927365730E-03, 9.999810928E+06
      1075, 6.805732442E-03, 4.158018512E-03, 3.927365702E-03, 9.999810554E+06
      1076, 6.752853594E-03, 4.242437900E-03, 3.927365742E-03, 9.999810059E+06
      1077, 6.699620177E-03, 4.326637030E-03, 3.927365699E-03, 9.999809484E+06
      1078, 6.644817950E-03, 4.409827432E-03, 3.927365701E-03, 9.999808812E+06
      1079, 6.589347626E-03, 4.492573935E-03, 3.927365700E-03, 9.999808106E+06
      1080, 6.532650034E-03, 4.574487269E-03, 3.927365704E-03, 9.999807407E+06
      1081, 6.407611258E-03, 4.748043200E-03, 3.927365706E-03, 9.999806314E+06
      1082, 6.277958827E-03, 4.918185873E-03, 3.927365711E-03, 9.999805603E+06
      1083, 6.143784885E-03, 5.084793058E-03, 3.927365724E-03, 9.999805429E+06
      1084, 6.005189667E-03, 5.247739721E-03, 3.927365716E-03, 9.999805256E+06
      1085, 5.862423826E-03, 5.407050248E-03, 3.927365756E-03, 9.999804646E+06
      1086, 5.715347573E-03, 5.562403059E-03, 3.927365821E-03, 9.999803663E+06
      1087, 5.563230574E-03, 5.712811891E-03, 3.927365667E-03, 9.999802939E+06
      1088, 5.408288824E-03, 5.860288480E-03, 3.927365694E-03, 9.999802806E+06
      1089, 5.249586399E-03, 6.003735390E-03, 3.927365729E-03, 9.999803295E+06
      1090, 5.086029800E-03, 6.141619156E-03, 3.927365667E-03, 9.999804360E+06
      1091, 4.919586902E-03, 6.275981006E-03, 3.927365677E-03, 9.999805773E+06
      1092, 4.750196711E-03, 6.406643529E-03, 3.927365747E-03, 9.999807400E+06
      1093, 4.575949859E-03, 6.530764868E-03, 3.927365704E-03, 9.999808869E+06
      1094, 4.494528955E-03, 6.588463319E-03, 3.927365657E-03, 9.999809612E+06
      1095, 4.411073331E-03, 6.643177023E-03, 3.927365724E-03, 9.999810264E+06
      1096, 4.327633251E-03, 6.697880535E-03, 3.927365734E-03, 9.999810822E+06
      1097, 4.244158307E-03, 6.752551884E-03, 3.927365597E-03, 9.999811229E+06
      1098, 4.158697213E-03, 6.804063801E-03, 3.927365766E-03, 9.999811561E+06
      1099, 4.073251152E-03, 6.855566657E-03, 3.927365717E-03, 9.999811763E+06
      1100, 3.987812255E-03, 6.907093361E-03, 3.927365720E-03, 9.999811826E+06
      1101, 7.975600410E-03, 4.348214978E-11, 4.134069179E-03, 9.999771332E+06
      1102, 7.973731509E-03, 9.916293148E-05, 4.134069164E-03, 9.999771292E+06
      1103, 7.971862820E-03, 1.983284801E-04, 4.134069163E-03, 9.999771141E+06
      1104, 7.969993866E-03, 2.975081322E-04, 4.134069136E-03, 9.999770887E+06
      1105, 7.964484197E-03, 3.965578830E-04, 4.134069165E-03, 9.999770609E+06
      1106, 7.958863172E-03, 4.955782936E-04, 4.134069274E-03, 9.999770231E+06
      1107, 7.953241163E-03, 5.946160189E-04, 4.134068872E-03, 9.999769770E+06
      1108, 7.944174154E-03, 6.933980831E-04, 4.134069162E-03, 9.999769301E+06
      1109, 7.923906810E-03, 9.062997040E-04, 4.134068722E-03, 9.999768459E+06
      1110, 7.895519499E-03, 1.118272033E-03, 4.134069034E-03, 9.999767627E+06
      1111, 7.862554691E-03, 1.329558485E-03, 4.134069234E-03, 9.999767158E+06
      1112, 7.825105156E-03, 1.540097550E-03, 4.134069013E-03, 9.999767160E+06
      1113, 7.780246051E-03, 1.749175683E-03, 4.134069382E-03, 9.999767743E+06
      1114, 7.730193571E-03, 1.957048534E-03, 4.134069320E-03, 9.999768803E+06
      1115, 7.676149716E-03, 2.163941743E-03, 4.134069000E-03, 9.999770056E+06
      1116, 7.615261635E-03, 2.368937712E-03, 4.134069066E-03, 9.999770945E+06
      1117, 7.548807876E-03, 2.572189876E-03, 4.134069146E-03, 9.999771034E+06
      1118, 7.477139510E-03, 2.773653669E-03, 4.134069151E-03, 9.999770551E+06
      1119, 7.400093198E-03, 2.973124657E-03, 4.134069149E-03, 9.999769977E+06
      1120, 7.317725692E-03, 3.170457906E-03, 4.134069145E-03, 9.999769720E+06
      1121, 7.230098733E-03, 3.365505242E-03, 4.134069162E-03, 9.999769730E+06
      1122, 7.187449827E-03, 3.455995911E-03, 4.134069160E-03, 9.999769755E+06
      1123, 7.143341285E-03, 3.545780375E-03, 4.134069146E-03, 9.999769851E+06
      1124, 7.098608406E-03, 3.635254441E-03, 4.134069159E-03, 9.999769937E+06
      1125, 7.052112912E-03, 3.723824205E-03, 4.134069160E-03, 9.999769981E+06
      1126, 7.005321405E-03, 3.812237501E-03, 4.134069162E-03, 9.999769993E+06
      1127, 6.956471234E-03, 3.899529118E-03, 4.134069178E-03, 9.999769955E+06
      1128, 6.907621450E-03, 3.986820042E-03, 4.134069162E-03, 9.999769866E+06
      1129, 6.856690647E-03, 4.072425685E-03, 4.134069217E-03, 9.999769719E+06
      1130, 6.805732179E-03, 4.158018955E-03, 4.134069149E-03, 9.999769516E+06
      1131, 6.752853525E-03, 4.242438009E-03, 4.134069243E-03, 9.999769252E+06
      1132, 6.699620326E-03, 4.326636794E-03, 4.134069138E-03, 9.999768965E+06
      1133, 6.644818398E-03, 4.409826764E-03, 4.134069177E-03, 9.999768631E+06
      1134, 6.589348251E-03, 4.492573003E-03, 4.134069142E-03, 9.999768314E+06
      1135, 6.532650856E-03, 4.574486110E-03, 4.134069162E-03, 9.999768127E+06
      1136, 6.407612282E-03, 4.748041837E-03, 4.134069177E-03, 9.999767873E+06
      1137, 6.277960136E-03, 4.918184223E-03, 4.134069133E-03, 9.999767930E+06
      1138, 6.143786378E-03, 5.084791276E-03, 4.134069139E-03, 9.999768298E+06
      1139, 6.005190886E-03, 5.247738342E-03, 4.134069155E-03, 9.999768398E+06
      1140, 5.862424485E-03, 5.407049537E-03, 4.134069139E-03, 9.999767796E+06
      1141, 5.715347899E-03, 5.562402720E-03, 4.134069130E-03, 9.999766615E+06
      1142, 5.563230681E-03, 5.712811787E-03, 4.134069239E-03, 9.999765533E+06
      1143, 5.408288667E-03, 5.860288621E-03, 4.134069178E-03, 9.999764945E+06
      1144, 5.249586117E-03, 6.003735644E-03, 4.134069069E-03, 9.999764965E+06
      1145, 5.086029437E-03, 6.141619460E-03, 4.134069234E-03, 9.999765637E+06
      1146, 4.919586270E-03, 6.275981494E-03, 4.134069245E-03, 9.999766743E+06
      1147, 4.750195695E-03, 6.406644313E-03, 4.134069006E-03, 9.999768171E+06
      1148, 4.575948583E-03, 6.530765776E-03, 4.134069162E-03, 9.999769524E+06
      1149, 4.494527547E-03, 6.588464242E-03, 4.134068860E-03, 9.999770220E+06
      1150, 4.411071767E-03, 6.643178048E-03, 4.134069249E-03, 9.999770876E+06
      1151, 4.327632126E-03, 6.697881273E-03, 4.134069250E-03, 9.999771422E+06
      1152, 4.244157388E-03, 6.752552438E-03, 4.134068973E-03, 9.999771811E+06
      1153, 4.158696841E-03, 6.804064025E-03, 4.134069277E-03, 9.999772149E+06
      1154, 4.073250999E-03, 6.855566750E-03, 4.134069196E-03, 9.999772352E+06
      1155, 3.987812883E-03, 6.907094455E-03, 4.134069179E-03, 9.999772408E+06
      1156, 7.975600406E-03, 3.865079974E-11, 4.340772638E-03, 9.999725008E+06
